I,J,nwcbox_value,layer#,Cell_ID,X,Y
131,137,48737,8,7944,387969.28,4238263.0
131,137,50710,9,7944,387969.28,4238263.0
131,137,52182,10,7944,387969.28,4238263.0
131,137,53322,11,7944,387969.28,4238263.0
131,137,54270,12,7944,387969.28,4238263.0
131,137,54894,13,7944,387969.28,4238263.0
131,137,55403,14,7944,387969.28,4238263.0
131,137,55798,15,7944,387969.28,4238263.0
131,137,56161,16,7944,387969.28,4238263.0
131,137,56499,17,7944,387969.28,4238263.0
131,137,56722,18,7944,387969.28,4238263.0
131,137,56868,19,7944,387969.28,4238263.0
132,137,7945,1,7945,388637.31,4238058.0
132,137,17727,2,7945,388637.31,4238058.0
132,137,25846,3,7945,388637.31,4238058.0
132,137,32695,4,7945,388637.31,4238058.0
132,137,38173,5,7945,388637.31,4238058.0
132,137,42548,6,7945,388637.31,4238058.0
132,137,46006,7,7945,388637.31,4238058.0
132,137,48738,8,7945,388637.31,4238058.0
132,137,50711,9,7945,388637.31,4238058.0
132,137,52183,10,7945,388637.31,4238058.0
132,137,53323,11,7945,388637.31,4238058.0
132,137,54271,12,7945,388637.31,4238058.0
132,137,54895,13,7945,388637.31,4238058.0
132,137,55404,14,7945,388637.31,4238058.0
132,137,55799,15,7945,388637.31,4238058.0
132,137,56162,16,7945,388637.31,4238058.0
132,137,56500,17,7945,388637.31,4238058.0
133,137,7946,1,7946,389365.28,4237858.5
133,137,17728,2,7946,389365.28,4237858.5
133,137,25847,3,7946,389365.28,4237858.5
133,137,32696,4,7946,389365.28,4237858.5
133,137,38174,5,7946,389365.28,4237858.5
134,137,7947,1,7947,390165.69,4237673.5
134,137,17729,2,7947,390165.69,4237673.5
134,137,25848,3,7947,390165.69,4237673.5
135,137,7948,1,7948,391043.69,4237510.5
135,137,17730,2,7948,391043.69,4237510.5
136,137,7949,1,7949,391994.41,4237374.0
136,137,17731,2,7949,391994.41,4237374.0
137,137,7950,1,7950,393004.91,4237273.0
138,137,7951,1,7951,394059.97,4237211.0
139,137,7952,1,7952,395147.31,4237188.5
141,137,7953,1,7953,397391.97,4237265.5
142,137,7954,1,7954,398543.31,4237368.0
142,137,17732,2,7954,398543.31,4237368.0
142,137,25849,3,7954,398543.31,4237368.0
142,137,32697,4,7954,398543.31,4237368.0
143,137,7955,1,7955,399713.31,4237508.0
145,137,7956,1,7956,402107.53,4237906.0
146,137,7957,1,7957,403329.53,4238158.5
151,137,7958,1,7958,410215.0,4241946.0
152,137,7959,1,7959,411585.0,4241853.5
153,137,7960,1,7960,412957.47,4241521.0
157,137,7961,1,7961,428043.28,4255967.5
157,137,17733,2,7961,428043.28,4255967.5
158,137,7962,1,7962,428249.25,4255898.5
158,137,17734,2,7962,428249.25,4255898.5
159,137,7963,1,7963,428432.03,4255853.0
159,137,17735,2,7963,428432.03,4255853.0
58,138,7964,1,7964,352833.19,4311305.0
58,138,17736,2,7964,352833.19,4311305.0
59,138,7965,1,7965,354363.19,4307442.5
59,138,17737,2,7965,354363.19,4307442.5
60,138,7966,1,7966,354483.19,4303935.0
60,138,17738,2,7966,354483.19,4303935.0
61,138,7967,1,7967,353575.75,4300607.5
61,138,17739,2,7967,353575.75,4300607.5
62,138,7968,1,7968,352411.16,4297610.0
62,138,17740,2,7968,352411.16,4297610.0
63,138,7969,1,7969,351789.91,4295067.0
63,138,17741,2,7969,351789.91,4295067.0
64,138,7970,1,7970,352037.19,4292159.0
64,138,17742,2,7970,352037.19,4292159.0
65,138,7971,1,7971,352166.62,4289330.5
65,138,17743,2,7971,352166.62,4289330.5
65,138,25850,3,7971,352166.62,4289330.5
66,138,7972,1,7972,352197.19,4286792.0
66,138,17744,2,7972,352197.19,4286792.0
66,138,25851,3,7972,352197.19,4286792.0
67,138,7973,1,7973,352178.56,4284546.0
67,138,17745,2,7973,352178.56,4284546.0
67,138,25852,3,7973,352178.56,4284546.0
68,138,7974,1,7974,352616.47,4282973.5
68,138,17746,2,7974,352616.47,4282973.5
68,138,25853,3,7974,352616.47,4282973.5
69,138,7975,1,7975,352718.97,4281679.5
69,138,17747,2,7975,352718.97,4281679.5
69,138,25854,3,7975,352718.97,4281679.5
70,138,7976,1,7976,352954.97,4280557.0
70,138,17748,2,7976,352954.97,4280557.0
70,138,25855,3,7976,352954.97,4280557.0
71,138,7977,1,7977,353137.69,4279552.0
71,138,17749,2,7977,353137.69,4279552.0
71,138,25856,3,7977,353137.69,4279552.0
72,138,7978,1,7978,352771.91,4278044.0
72,138,17750,2,7978,352771.91,4278044.0
72,138,25857,3,7978,352771.91,4278044.0
73,138,7979,1,7979,353540.91,4276507.0
73,138,17751,2,7979,353540.91,4276507.0
74,138,7980,1,7980,354289.97,4274470.0
74,138,17752,2,7980,354289.97,4274470.0
75,138,7981,1,7981,354137.47,4272018.5
75,138,17753,2,7981,354137.47,4272018.5
76,138,7982,1,7982,354093.0,4270077.5
76,138,17754,2,7982,354093.0,4270077.5
77,138,7983,1,7983,354092.91,4267980.0
77,138,17755,2,7983,354092.91,4267980.0
78,138,7984,1,7984,354423.91,4266077.0
78,138,17756,2,7984,354423.91,4266077.0
79,138,7985,1,7985,354725.0,4264539.0
79,138,17757,2,7985,354725.0,4264539.0
79,138,25858,3,7985,354725.0,4264539.0
80,138,7986,1,7986,354504.16,4262963.0
80,138,17758,2,7986,354504.16,4262963.0
80,138,25859,3,7986,354504.16,4262963.0
80,138,32698,4,7986,354504.16,4262963.0
81,138,7987,1,7987,354838.84,4261451.5
81,138,17759,2,7987,354838.84,4261451.5
81,138,25860,3,7987,354838.84,4261451.5
81,138,32699,4,7987,354838.84,4261451.5
82,138,7988,1,7988,355608.84,4260016.0
82,138,17760,2,7988,355608.84,4260016.0
82,138,25861,3,7988,355608.84,4260016.0
82,138,32700,4,7988,355608.84,4260016.0
83,138,7989,1,7989,356235.03,4258643.0
83,138,17761,2,7989,356235.03,4258643.0
83,138,25862,3,7989,356235.03,4258643.0
83,138,32701,4,7989,356235.03,4258643.0
84,138,7990,1,7990,356972.59,4257555.5
84,138,17762,2,7990,356972.59,4257555.5
84,138,25863,3,7990,356972.59,4257555.5
84,138,32702,4,7990,356972.59,4257555.5
85,138,7991,1,7991,357878.84,4256578.0
85,138,17763,2,7991,357878.84,4256578.0
85,138,25864,3,7991,357878.84,4256578.0
85,138,32703,4,7991,357878.84,4256578.0
86,138,7992,1,7992,358655.28,4255622.5
86,138,17764,2,7992,358655.28,4255622.5
86,138,25865,3,7992,358655.28,4255622.5
86,138,32704,4,7992,358655.28,4255622.5
86,138,38175,5,7992,358655.28,4255622.5
87,138,7993,1,7993,359342.09,4254771.5
87,138,17765,2,7993,359342.09,4254771.5
87,138,25866,3,7993,359342.09,4254771.5
87,138,32705,4,7993,359342.09,4254771.5
87,138,38176,5,7993,359342.09,4254771.5
87,138,42549,6,7993,359342.09,4254771.5
88,138,7994,1,7994,360095.56,4253953.0
88,138,17766,2,7994,360095.56,4253953.0
88,138,25867,3,7994,360095.56,4253953.0
88,138,32706,4,7994,360095.56,4253953.0
88,138,38177,5,7994,360095.56,4253953.0
88,138,42550,6,7994,360095.56,4253953.0
88,138,46007,7,7994,360095.56,4253953.0
89,138,7995,1,7995,360974.81,4253287.0
89,138,17767,2,7995,360974.81,4253287.0
89,138,25868,3,7995,360974.81,4253287.0
89,138,32707,4,7995,360974.81,4253287.0
89,138,38178,5,7995,360974.81,4253287.0
89,138,42551,6,7995,360974.81,4253287.0
89,138,46008,7,7995,360974.81,4253287.0
90,138,7996,1,7996,361915.56,4252653.5
90,138,17768,2,7996,361915.56,4252653.5
90,138,25869,3,7996,361915.56,4252653.5
90,138,32708,4,7996,361915.56,4252653.5
90,138,38179,5,7996,361915.56,4252653.5
90,138,42552,6,7996,361915.56,4252653.5
90,138,46009,7,7996,361915.56,4252653.5
91,138,7997,1,7997,362889.09,4252102.5
91,138,17769,2,7997,362889.09,4252102.5
91,138,25870,3,7997,362889.09,4252102.5
91,138,32709,4,7997,362889.09,4252102.5
91,138,38180,5,7997,362889.09,4252102.5
91,138,42553,6,7997,362889.09,4252102.5
91,138,46010,7,7997,362889.09,4252102.5
91,138,48739,8,7997,362889.09,4252102.5
92,138,7998,1,7998,363828.75,4251528.5
92,138,17770,2,7998,363828.75,4251528.5
92,138,25871,3,7998,363828.75,4251528.5
92,138,32710,4,7998,363828.75,4251528.5
92,138,38181,5,7998,363828.75,4251528.5
92,138,42554,6,7998,363828.75,4251528.5
92,138,46011,7,7998,363828.75,4251528.5
92,138,48740,8,7998,363828.75,4251528.5
93,138,7999,1,7999,364819.53,4251086.5
93,138,17771,2,7999,364819.53,4251086.5
93,138,25872,3,7999,364819.53,4251086.5
93,138,32711,4,7999,364819.53,4251086.5
93,138,38182,5,7999,364819.53,4251086.5
93,138,42555,6,7999,364819.53,4251086.5
93,138,46012,7,7999,364819.53,4251086.5
93,138,48741,8,7999,364819.53,4251086.5
93,138,50712,9,7999,364819.53,4251086.5
94,138,8000,1,8000,365785.28,4250705.0
94,138,17772,2,8000,365785.28,4250705.0
94,138,25873,3,8000,365785.28,4250705.0
94,138,32712,4,8000,365785.28,4250705.0
94,138,38183,5,8000,365785.28,4250705.0
94,138,42556,6,8000,365785.28,4250705.0
94,138,46013,7,8000,365785.28,4250705.0
94,138,48742,8,8000,365785.28,4250705.0
94,138,50713,9,8000,365785.28,4250705.0
95,138,8001,1,8001,366607.47,4250092.0
95,138,17773,2,8001,366607.47,4250092.0
95,138,25874,3,8001,366607.47,4250092.0
95,138,32713,4,8001,366607.47,4250092.0
95,138,38184,5,8001,366607.47,4250092.0
95,138,42557,6,8001,366607.47,4250092.0
95,138,46014,7,8001,366607.47,4250092.0
95,138,48743,8,8001,366607.47,4250092.0
95,138,50714,9,8001,366607.47,4250092.0
96,138,8002,1,8002,367328.03,4249412.0
96,138,17774,2,8002,367328.03,4249412.0
96,138,25875,3,8002,367328.03,4249412.0
96,138,32714,4,8002,367328.03,4249412.0
96,138,38185,5,8002,367328.03,4249412.0
96,138,42558,6,8002,367328.03,4249412.0
96,138,46015,7,8002,367328.03,4249412.0
96,138,48744,8,8002,367328.03,4249412.0
96,138,50715,9,8002,367328.03,4249412.0
96,138,52184,10,8002,367328.03,4249412.0
96,138,53324,11,8002,367328.03,4249412.0
97,138,8003,1,8003,367895.0,4248715.0
97,138,17775,2,8003,367895.0,4248715.0
97,138,25876,3,8003,367895.0,4248715.0
97,138,32715,4,8003,367895.0,4248715.0
97,138,38186,5,8003,367895.0,4248715.0
97,138,42559,6,8003,367895.0,4248715.0
97,138,46016,7,8003,367895.0,4248715.0
97,138,48745,8,8003,367895.0,4248715.0
97,138,50716,9,8003,367895.0,4248715.0
97,138,52185,10,8003,367895.0,4248715.0
97,138,53325,11,8003,367895.0,4248715.0
98,138,8004,1,8004,368389.91,4248125.0
98,138,17776,2,8004,368389.91,4248125.0
98,138,25877,3,8004,368389.91,4248125.0
98,138,32716,4,8004,368389.91,4248125.0
98,138,38187,5,8004,368389.91,4248125.0
98,138,42560,6,8004,368389.91,4248125.0
98,138,46017,7,8004,368389.91,4248125.0
98,138,48746,8,8004,368389.91,4248125.0
98,138,50717,9,8004,368389.91,4248125.0
98,138,52186,10,8004,368389.91,4248125.0
98,138,53326,11,8004,368389.91,4248125.0
99,138,8005,1,8005,368934.41,4247615.0
99,138,17777,2,8005,368934.41,4247615.0
99,138,25878,3,8005,368934.41,4247615.0
99,138,32717,4,8005,368934.41,4247615.0
99,138,38188,5,8005,368934.41,4247615.0
99,138,42561,6,8005,368934.41,4247615.0
99,138,46018,7,8005,368934.41,4247615.0
99,138,48747,8,8005,368934.41,4247615.0
99,138,50718,9,8005,368934.41,4247615.0
99,138,52187,10,8005,368934.41,4247615.0
99,138,53327,11,8005,368934.41,4247615.0
100,138,8006,1,8006,369455.69,4247018.0
100,138,17778,2,8006,369455.69,4247018.0
100,138,25879,3,8006,369455.69,4247018.0
100,138,32718,4,8006,369455.69,4247018.0
100,138,38189,5,8006,369455.69,4247018.0
100,138,42562,6,8006,369455.69,4247018.0
100,138,46019,7,8006,369455.69,4247018.0
100,138,48748,8,8006,369455.69,4247018.0
100,138,50719,9,8006,369455.69,4247018.0
100,138,52188,10,8006,369455.69,4247018.0
100,138,53328,11,8006,369455.69,4247018.0
101,138,8007,1,8007,369756.44,4246275.5
101,138,17779,2,8007,369756.44,4246275.5
101,138,25880,3,8007,369756.44,4246275.5
101,138,32719,4,8007,369756.44,4246275.5
101,138,38190,5,8007,369756.44,4246275.5
101,138,42563,6,8007,369756.44,4246275.5
101,138,46020,7,8007,369756.44,4246275.5
101,138,48749,8,8007,369756.44,4246275.5
101,138,50720,9,8007,369756.44,4246275.5
101,138,52189,10,8007,369756.44,4246275.5
101,138,53329,11,8007,369756.44,4246275.5
101,138,54272,12,8007,369756.44,4246275.5
102,138,8008,1,8008,369973.44,4245476.0
102,138,17780,2,8008,369973.44,4245476.0
102,138,25881,3,8008,369973.44,4245476.0
102,138,32720,4,8008,369973.44,4245476.0
102,138,38191,5,8008,369973.44,4245476.0
102,138,42564,6,8008,369973.44,4245476.0
102,138,46021,7,8008,369973.44,4245476.0
102,138,48750,8,8008,369973.44,4245476.0
102,138,50721,9,8008,369973.44,4245476.0
102,138,52190,10,8008,369973.44,4245476.0
102,138,53330,11,8008,369973.44,4245476.0
102,138,54273,12,8008,369973.44,4245476.0
103,138,8009,1,8009,370194.28,4244577.5
103,138,17781,2,8009,370194.28,4244577.5
103,138,25882,3,8009,370194.28,4244577.5
103,138,32721,4,8009,370194.28,4244577.5
103,138,38192,5,8009,370194.28,4244577.5
103,138,42565,6,8009,370194.28,4244577.5
103,138,46022,7,8009,370194.28,4244577.5
103,138,48751,8,8009,370194.28,4244577.5
103,138,50722,9,8009,370194.28,4244577.5
103,138,52191,10,8009,370194.28,4244577.5
103,138,53331,11,8009,370194.28,4244577.5
103,138,54274,12,8009,370194.28,4244577.5
103,138,54896,13,8009,370194.28,4244577.5
103,138,55405,14,8009,370194.28,4244577.5
104,138,8010,1,8010,370064.97,4243459.0
104,138,17782,2,8010,370064.97,4243459.0
104,138,25883,3,8010,370064.97,4243459.0
104,138,32722,4,8010,370064.97,4243459.0
104,138,38193,5,8010,370064.97,4243459.0
104,138,42566,6,8010,370064.97,4243459.0
104,138,46023,7,8010,370064.97,4243459.0
104,138,48752,8,8010,370064.97,4243459.0
104,138,50723,9,8010,370064.97,4243459.0
104,138,52192,10,8010,370064.97,4243459.0
104,138,53332,11,8010,370064.97,4243459.0
104,138,54275,12,8010,370064.97,4243459.0
104,138,54897,13,8010,370064.97,4243459.0
104,138,55406,14,8010,370064.97,4243459.0
105,138,8011,1,8011,370236.41,4242747.0
105,138,17783,2,8011,370236.41,4242747.0
105,138,25884,3,8011,370236.41,4242747.0
105,138,32723,4,8011,370236.41,4242747.0
105,138,38194,5,8011,370236.41,4242747.0
105,138,42567,6,8011,370236.41,4242747.0
105,138,46024,7,8011,370236.41,4242747.0
105,138,48753,8,8011,370236.41,4242747.0
105,138,50724,9,8011,370236.41,4242747.0
105,138,52193,10,8011,370236.41,4242747.0
105,138,53333,11,8011,370236.41,4242747.0
105,138,54276,12,8011,370236.41,4242747.0
105,138,54898,13,8011,370236.41,4242747.0
105,138,55407,14,8011,370236.41,4242747.0
106,138,8012,1,8012,371020.47,4242415.5
106,138,17784,2,8012,371020.47,4242415.5
106,138,25885,3,8012,371020.47,4242415.5
106,138,32724,4,8012,371020.47,4242415.5
106,138,38195,5,8012,371020.47,4242415.5
106,138,42568,6,8012,371020.47,4242415.5
106,138,46025,7,8012,371020.47,4242415.5
106,138,48754,8,8012,371020.47,4242415.5
106,138,50725,9,8012,371020.47,4242415.5
106,138,52194,10,8012,371020.47,4242415.5
106,138,53334,11,8012,371020.47,4242415.5
106,138,54277,12,8012,371020.47,4242415.5
106,138,54899,13,8012,371020.47,4242415.5
106,138,55408,14,8012,371020.47,4242415.5
107,138,8013,1,8013,371735.72,4241913.5
107,138,17785,2,8013,371735.72,4241913.5
107,138,25886,3,8013,371735.72,4241913.5
107,138,32725,4,8013,371735.72,4241913.5
107,138,38196,5,8013,371735.72,4241913.5
107,138,42569,6,8013,371735.72,4241913.5
107,138,46026,7,8013,371735.72,4241913.5
107,138,48755,8,8013,371735.72,4241913.5
107,138,50726,9,8013,371735.72,4241913.5
107,138,52195,10,8013,371735.72,4241913.5
107,138,53335,11,8013,371735.72,4241913.5
107,138,54278,12,8013,371735.72,4241913.5
108,138,8014,1,8014,372350.53,4241217.0
108,138,17786,2,8014,372350.53,4241217.0
108,138,25887,3,8014,372350.53,4241217.0
108,138,32726,4,8014,372350.53,4241217.0
108,138,38197,5,8014,372350.53,4241217.0
108,138,42570,6,8014,372350.53,4241217.0
108,138,46027,7,8014,372350.53,4241217.0
108,138,48756,8,8014,372350.53,4241217.0
108,138,50727,9,8014,372350.53,4241217.0
108,138,52196,10,8014,372350.53,4241217.0
108,138,53336,11,8014,372350.53,4241217.0
108,138,54279,12,8014,372350.53,4241217.0
109,138,8015,1,8015,373043.25,4240794.0
109,138,17787,2,8015,373043.25,4240794.0
109,138,25888,3,8015,373043.25,4240794.0
109,138,32727,4,8015,373043.25,4240794.0
109,138,38198,5,8015,373043.25,4240794.0
109,138,42571,6,8015,373043.25,4240794.0
109,138,46028,7,8015,373043.25,4240794.0
109,138,48757,8,8015,373043.25,4240794.0
109,138,50728,9,8015,373043.25,4240794.0
110,138,8016,1,8016,373882.75,4240832.5
110,138,17788,2,8016,373882.75,4240832.5
110,138,25889,3,8016,373882.75,4240832.5
110,138,32728,4,8016,373882.75,4240832.5
110,138,38199,5,8016,373882.75,4240832.5
110,138,42572,6,8016,373882.75,4240832.5
110,138,46029,7,8016,373882.75,4240832.5
110,138,48758,8,8016,373882.75,4240832.5
110,138,50729,9,8016,373882.75,4240832.5
111,138,8017,1,8017,374701.19,4240893.0
111,138,17789,2,8017,374701.19,4240893.0
111,138,25890,3,8017,374701.19,4240893.0
111,138,32729,4,8017,374701.19,4240893.0
111,138,38200,5,8017,374701.19,4240893.0
111,138,42573,6,8017,374701.19,4240893.0
111,138,46030,7,8017,374701.19,4240893.0
111,138,48759,8,8017,374701.19,4240893.0
111,138,50730,9,8017,374701.19,4240893.0
112,138,8018,1,8018,375458.38,4241007.5
112,138,17790,2,8018,375458.38,4241007.5
112,138,25891,3,8018,375458.38,4241007.5
112,138,32730,4,8018,375458.38,4241007.5
112,138,38201,5,8018,375458.38,4241007.5
112,138,42574,6,8018,375458.38,4241007.5
112,138,46031,7,8018,375458.38,4241007.5
112,138,48760,8,8018,375458.38,4241007.5
112,138,50731,9,8018,375458.38,4241007.5
113,138,8019,1,8019,376269.19,4241315.5
113,138,17791,2,8019,376269.19,4241315.5
113,138,25892,3,8019,376269.19,4241315.5
113,138,32731,4,8019,376269.19,4241315.5
113,138,38202,5,8019,376269.19,4241315.5
113,138,42575,6,8019,376269.19,4241315.5
113,138,46032,7,8019,376269.19,4241315.5
114,138,8020,1,8020,377099.12,4241726.5
114,138,17792,2,8020,377099.12,4241726.5
114,138,25893,3,8020,377099.12,4241726.5
114,138,32732,4,8020,377099.12,4241726.5
114,138,38203,5,8020,377099.12,4241726.5
114,138,42576,6,8020,377099.12,4241726.5
114,138,46033,7,8020,377099.12,4241726.5
115,138,8021,1,8021,377936.81,4242130.0
115,138,17793,2,8021,377936.81,4242130.0
115,138,25894,3,8021,377936.81,4242130.0
115,138,32733,4,8021,377936.81,4242130.0
115,138,38204,5,8021,377936.81,4242130.0
115,138,42577,6,8021,377936.81,4242130.0
115,138,46034,7,8021,377936.81,4242130.0
116,138,8022,1,8022,378835.28,4242358.5
116,138,17794,2,8022,378835.28,4242358.5
116,138,25895,3,8022,378835.28,4242358.5
116,138,32734,4,8022,378835.28,4242358.5
116,138,38205,5,8022,378835.28,4242358.5
116,138,42578,6,8022,378835.28,4242358.5
116,138,46035,7,8022,378835.28,4242358.5
117,138,8023,1,8023,379655.47,4242329.0
117,138,17795,2,8023,379655.47,4242329.0
117,138,25896,3,8023,379655.47,4242329.0
117,138,32735,4,8023,379655.47,4242329.0
118,138,8024,1,8024,380294.03,4242193.5
118,138,17796,2,8024,380294.03,4242193.5
118,138,25897,3,8024,380294.03,4242193.5
118,138,32736,4,8024,380294.03,4242193.5
118,138,38206,5,8024,380294.03,4242193.5
118,138,42579,6,8024,380294.03,4242193.5
119,138,8025,1,8025,380871.12,4242038.5
119,138,17797,2,8025,380871.12,4242038.5
119,138,25898,3,8025,380871.12,4242038.5
119,138,32737,4,8025,380871.12,4242038.5
119,138,38207,5,8025,380871.12,4242038.5
119,138,42580,6,8025,380871.12,4242038.5
119,138,46036,7,8025,380871.12,4242038.5
120,138,8026,1,8026,381439.31,4241868.0
120,138,17798,2,8026,381439.31,4241868.0
120,138,25899,3,8026,381439.31,4241868.0
120,138,32738,4,8026,381439.31,4241868.0
120,138,38208,5,8026,381439.31,4241868.0
120,138,42581,6,8026,381439.31,4241868.0
120,138,46037,7,8026,381439.31,4241868.0
120,138,48761,8,8026,381439.31,4241868.0
121,138,8027,1,8027,381998.59,4241680.5
121,138,17799,2,8027,381998.59,4241680.5
121,138,25900,3,8027,381998.59,4241680.5
121,138,32739,4,8027,381998.59,4241680.5
121,138,38209,5,8027,381998.59,4241680.5
121,138,42582,6,8027,381998.59,4241680.5
121,138,46038,7,8027,381998.59,4241680.5
121,138,48762,8,8027,381998.59,4241680.5
121,138,50732,9,8027,381998.59,4241680.5
122,138,8028,1,8028,382551.56,4241478.0
122,138,17800,2,8028,382551.56,4241478.0
122,138,25901,3,8028,382551.56,4241478.0
122,138,32740,4,8028,382551.56,4241478.0
122,138,38210,5,8028,382551.56,4241478.0
122,138,42583,6,8028,382551.56,4241478.0
122,138,46039,7,8028,382551.56,4241478.0
122,138,48763,8,8028,382551.56,4241478.0
122,138,50733,9,8028,382551.56,4241478.0
123,138,8029,1,8029,383100.31,4241265.5
123,138,17801,2,8029,383100.31,4241265.5
123,138,25902,3,8029,383100.31,4241265.5
123,138,32741,4,8029,383100.31,4241265.5
123,138,38211,5,8029,383100.31,4241265.5
123,138,42584,6,8029,383100.31,4241265.5
123,138,46040,7,8029,383100.31,4241265.5
123,138,48764,8,8029,383100.31,4241265.5
123,138,50734,9,8029,383100.31,4241265.5
123,138,52197,10,8029,383100.31,4241265.5
124,138,8030,1,8030,383646.62,4241048.0
124,138,17802,2,8030,383646.62,4241048.0
124,138,25903,3,8030,383646.62,4241048.0
124,138,32742,4,8030,383646.62,4241048.0
124,138,38212,5,8030,383646.62,4241048.0
124,138,42585,6,8030,383646.62,4241048.0
124,138,46041,7,8030,383646.62,4241048.0
124,138,48765,8,8030,383646.62,4241048.0
124,138,50735,9,8030,383646.62,4241048.0
124,138,52198,10,8030,383646.62,4241048.0
125,138,8031,1,8031,384192.09,4240825.5
125,138,17803,2,8031,384192.09,4240825.5
125,138,25904,3,8031,384192.09,4240825.5
125,138,32743,4,8031,384192.09,4240825.5
125,138,38213,5,8031,384192.09,4240825.5
125,138,42586,6,8031,384192.09,4240825.5
125,138,46042,7,8031,384192.09,4240825.5
125,138,48766,8,8031,384192.09,4240825.5
125,138,50736,9,8031,384192.09,4240825.5
125,138,52199,10,8031,384192.09,4240825.5
126,138,8032,1,8032,384738.03,4240598.0
126,138,17804,2,8032,384738.03,4240598.0
126,138,25905,3,8032,384738.03,4240598.0
126,138,32744,4,8032,384738.03,4240598.0
126,138,38214,5,8032,384738.03,4240598.0
126,138,42587,6,8032,384738.03,4240598.0
126,138,46043,7,8032,384738.03,4240598.0
126,138,48767,8,8032,384738.03,4240598.0
126,138,50737,9,8032,384738.03,4240598.0
126,138,52200,10,8032,384738.03,4240598.0
126,138,53337,11,8032,384738.03,4240598.0
127,138,8033,1,8033,385286.53,4240373.0
127,138,17805,2,8033,385286.53,4240373.0
127,138,25906,3,8033,385286.53,4240373.0
127,138,32745,4,8033,385286.53,4240373.0
127,138,38215,5,8033,385286.53,4240373.0
127,138,42588,6,8033,385286.53,4240373.0
127,138,46044,7,8033,385286.53,4240373.0
127,138,48768,8,8033,385286.53,4240373.0
127,138,50738,9,8033,385286.53,4240373.0
127,138,52201,10,8033,385286.53,4240373.0
127,138,53338,11,8033,385286.53,4240373.0
127,138,54280,12,8033,385286.53,4240373.0
128,138,8034,1,8034,385840.28,4240153.5
128,138,17806,2,8034,385840.28,4240153.5
128,138,25907,3,8034,385840.28,4240153.5
128,138,32746,4,8034,385840.28,4240153.5
128,138,38216,5,8034,385840.28,4240153.5
128,138,42589,6,8034,385840.28,4240153.5
128,138,46045,7,8034,385840.28,4240153.5
128,138,48769,8,8034,385840.28,4240153.5
128,138,50739,9,8034,385840.28,4240153.5
128,138,52202,10,8034,385840.28,4240153.5
128,138,53339,11,8034,385840.28,4240153.5
128,138,54281,12,8034,385840.28,4240153.5
129,138,8035,1,8035,386403.31,4239938.0
129,138,17807,2,8035,386403.31,4239938.0
129,138,25908,3,8035,386403.31,4239938.0
129,138,32747,4,8035,386403.31,4239938.0
129,138,38217,5,8035,386403.31,4239938.0
129,138,42590,6,8035,386403.31,4239938.0
129,138,46046,7,8035,386403.31,4239938.0
129,138,48770,8,8035,386403.31,4239938.0
129,138,50740,9,8035,386403.31,4239938.0
129,138,52203,10,8035,386403.31,4239938.0
129,138,53340,11,8035,386403.31,4239938.0
129,138,54282,12,8035,386403.31,4239938.0
129,138,54900,13,8035,386403.31,4239938.0
129,138,55409,14,8035,386403.31,4239938.0
129,138,55800,15,8035,386403.31,4239938.0
129,138,56163,16,8035,386403.31,4239938.0
129,138,56501,17,8035,386403.31,4239938.0
129,138,56723,18,8035,386403.31,4239938.0
129,138,56869,19,8035,386403.31,4239938.0
130,138,8036,1,8036,386983.59,4239728.5
130,138,17808,2,8036,386983.59,4239728.5
130,138,25909,3,8036,386983.59,4239728.5
130,138,32748,4,8036,386983.59,4239728.5
130,138,38218,5,8036,386983.59,4239728.5
130,138,42591,6,8036,386983.59,4239728.5
130,138,46047,7,8036,386983.59,4239728.5
130,138,48771,8,8036,386983.59,4239728.5
130,138,50741,9,8036,386983.59,4239728.5
130,138,52204,10,8036,386983.59,4239728.5
130,138,53341,11,8036,386983.59,4239728.5
130,138,54283,12,8036,386983.59,4239728.5
130,138,54901,13,8036,386983.59,4239728.5
130,138,55410,14,8036,386983.59,4239728.5
130,138,55801,15,8036,386983.59,4239728.5
130,138,56164,16,8036,386983.59,4239728.5
130,138,56502,17,8036,386983.59,4239728.5
130,138,56724,18,8036,386983.59,4239728.5
130,138,56870,19,8036,386983.59,4239728.5
131,138,8037,1,8037,387592.28,4239521.0
131,138,17809,2,8037,387592.28,4239521.0
131,138,25910,3,8037,387592.28,4239521.0
131,138,32749,4,8037,387592.28,4239521.0
131,138,38219,5,8037,387592.28,4239521.0
131,138,42592,6,8037,387592.28,4239521.0
131,138,46048,7,8037,387592.28,4239521.0
131,138,48772,8,8037,387592.28,4239521.0
131,138,50742,9,8037,387592.28,4239521.0
131,138,52205,10,8037,387592.28,4239521.0
131,138,53342,11,8037,387592.28,4239521.0
131,138,54284,12,8037,387592.28,4239521.0
131,138,54902,13,8037,387592.28,4239521.0
131,138,55411,14,8037,387592.28,4239521.0
131,138,55802,15,8037,387592.28,4239521.0
131,138,56165,16,8037,387592.28,4239521.0
131,138,56503,17,8037,387592.28,4239521.0
131,138,56725,18,8037,387592.28,4239521.0
131,138,56871,19,8037,387592.28,4239521.0
132,138,8038,1,8038,388244.53,4239318.5
132,138,17810,2,8038,388244.53,4239318.5
132,138,25911,3,8038,388244.53,4239318.5
132,138,32750,4,8038,388244.53,4239318.5
132,138,38220,5,8038,388244.53,4239318.5
132,138,42593,6,8038,388244.53,4239318.5
